Transaction_ID,Date,Customer_Name,Product,Total_Items,Total_Cost,Payment_Method,City,Store_Type,Discount_Applied,Customer_Category,Season,Promotion
1000542972,2021-05-27 11:06:56,Jose Camacho,"['Cleaning Rags', 'Canned Soup', 'Orange', 'Shower Gel']",7,17.65,Mobile Payment,Houston,Convenience Store,True,Homemaker,Summer,Discount on Selected Items
1000648861,2021-11-04 23:23:42,Jennifer Smith,"['Orange', 'Power Strips', 'Air Freshener', 'Ironing Board']",9,81.39,Mobile Payment,Atlanta,Warehouse Club,False,Teenager,Summer,Discount on Selected Items
1000298012,2021-04-05 22:49:00,Matthew Rios,"['Apple', 'Water', 'Onions', 'Bread']",3,59.03,Mobile Payment,San Francisco,Warehouse Club,True,Young Adult,Spring,BOGO (Buy One Get One)
1000285675,2020-12-28 11:28:33,Connor Joseph,"['Iron', 'Rice']",2,95.86,Cash,Atlanta,Department Store,True,Senior Citizen,Winter,BOGO (Buy One Get One)
1000961338,2023-12-24 01:50:47,Shane Johnston,"['Cereal', 'Carrots', 'Shampoo', 'Pickles', 'Yogurt']",8,53.64,Credit Card,Chicago,Pharmacy,True,Professional,Spring,Discount on Selected Items
1000432371,2022-06-18 14:19:04,John Gibson,"['Dish Soap', 'Chips', 'Soap']",6,94.02,Mobile Payment,San Francisco,Warehouse Club,False,Homemaker,Winter,BOGO (Buy One Get One)
1000307798,2021-03-21 05:59:30,Monica Bradley,['Soap'],3,35.26,Credit Card,San Francisco,Warehouse Club,True,Young Adult,Fall,
1000373280,2020-02-05 04:27:24,Thomas Bishop,"['Orange', 'Cereal']",4,93.03,Debit Card,Los Angeles,Department Store,True,Professional,Spring,BOGO (Buy One Get One)
1000648368,2020-05-23 12:54:08,Nicole Stafford,"['Potatoes', 'Hair Gel', 'Toothpaste']",2,52.53,Debit Card,San Francisco,Warehouse Club,False,Young Adult,Fall,
1000049623,2021-02-16 17:36:26,Mike Edwards,"['Beef', 'Power Strips', 'Olive Oil', 'Lawn Mower']",9,69.7,Debit Card,Atlanta,Warehouse Club,False,Young Adult,Summer,
1000330566,2022-08-26 13:02:43,Crystal Rojas,"['Vinegar', 'Extension Cords', 'Cheese', 'Dish Soap']",4,72.12,Cash,New York,Specialty Store,False,Homemaker,Fall,Discount on Selected Items
1000580403,2023-11-13 06:32:36,Kayla Webb,"['Paper Towels', 'Ketchup', 'Sponges', 'Shampoo', 'Toilet Paper']",5,17.6,Credit Card,Houston,Pharmacy,True,Professional,Winter,
1000148484,2022-06-22 18:28:30,Rebecca Wilson,"['Tuna', 'Tea', 'Trash Cans', 'Dishware']",6,26.76,Mobile Payment,Los Angeles,Specialty Store,False,Teenager,Winter,
1000696239,2021-07-27 19:41:51,Kurt Howell,['Hand Sanitizer'],5,61.16,Credit Card,Miami,Supermarket,False,Young Adult,Winter,
1000489113,2020-09-30 11:51:42,Kevin Mcneil,['Banana'],8,54.25,Debit Card,New York,Specialty Store,False,Middle-Aged,Fall,Discount on Selected Items
1000964938,2022-09-03 20:27:57,Melissa Johnson,"['Beef', 'Orange']",10,70.42,Cash,San Francisco,Department Store,True,Senior Citizen,Winter,BOGO (Buy One Get One)
1000352951,2023-02-12 03:37:16,Gina Henson,"['Shaving Cream', 'Trash Bags', 'Cleaning Rags', 'Pasta']",9,64.36,Mobile Payment,Houston,Convenience Store,True,Senior Citizen,Fall,
1000214217,2022-05-23 17:14:08,Michael Reed,"['Syrup', 'Carrots', 'Cereal', 'Iron', 'Bath Towels']",8,30.09,Credit Card,Dallas,Department Store,True,Young Adult,Summer,
1000043274,2022-07-29 10:59:57,Jacob Fields,"['Spinach', 'Peanut Butter']",5,56.57,Credit Card,New York,Convenience Store,False,Senior Citizen,Summer,
1000762639,2022-05-13 20:05:16,Dana Ramirez,"['Dishware', 'Vacuum Cleaner', 'Apple', 'Shaving Cream']",6,36.0,Mobile Payment,Seattle,Convenience Store,False,Young Adult,Fall,Discount on Selected Items
1000480989,2023-07-01 05:25:33,Shannon Cooley,"['Razors', 'Iron']",5,79.66,Debit Card,Los Angeles,Supermarket,True,Professional,Winter,
1000125145,2021-03-03 11:01:29,Connor Townsend,"['Potatoes', 'Tea', 'Bath Towels']",9,28.36,Cash,Miami,Specialty Store,False,Young Adult,Summer,Discount on Selected Items
1000655616,2022-05-14 13:10:11,Ryan Russell,"['Cheese', 'Olive Oil', 'Water', 'Garden Hose', 'Cheese']",5,65.58,Mobile Payment,Miami,Department Store,False,Student,Fall,BOGO (Buy One Get One)
1000522840,2022-04-14 02:17:46,Michele Martinez,"['Light Bulbs', 'Spinach']",10,99.07,Debit Card,Atlanta,Department Store,True,Teenager,Spring,Discount on Selected Items
1000696590,2022-10-07 12:27:47,Mrs. Carrie Roberts,"['Shower Gel', 'Mop', 'Cereal', 'Coffee', 'Razors']",6,82.05,Cash,Dallas,Supermarket,False,Student,Winter,Discount on Selected Items
1000113387,2022-06-19 06:09:18,James Arroyo,['Beef'],8,69.46,Credit Card,Houston,Supermarket,True,Retiree,Winter,
1000590299,2024-03-01 06:08:44,Brandon Rivera,"['Feminine Hygiene Products', 'Chicken', 'Baby Wipes']",9,26.98,Mobile Payment,San Francisco,Department Store,False,Student,Summer,Discount on Selected Items
1000696607,2021-03-24 07:17:02,Brenda Hardy,"['Coffee', 'Trash Cans', 'Mustard']",3,86.44,Debit Card,Boston,Warehouse Club,True,Young Adult,Winter,BOGO (Buy One Get One)
1000592287,2020-06-24 14:21:02,Sean Bullock,['Power Strips'],10,81.56,Credit Card,New York,Pharmacy,False,Homemaker,Summer,BOGO (Buy One Get One)
1000340741,2021-01-23 22:57:29,Jennifer Burgess,"['Toothpaste', 'Power Strips', 'Coffee', 'Soda']",2,33.62,Credit Card,New York,Pharmacy,False,Student,Spring,
1000184780,2024-04-14 00:51:35,James Murphy,"['Garden Hose', 'Toothpaste', 'Cleaning Spray', 'Soap']",4,78.57,Debit Card,Miami,Specialty Store,True,Teenager,Spring,
1000723570,2023-12-05 08:53:55,Kenneth Lowe,"['Mop', 'Potatoes', 'Canned Soup']",9,59.88,Credit Card,Miami,Department Store,False,Student,Summer,
1000698252,2023-10-28 18:49:55,Carrie Cruz,['Feminine Hygiene Products'],1,33.44,Cash,Dallas,Specialty Store,True,Retiree,Winter,Discount on Selected Items
1000948560,2022-07-18 15:37:19,Ashley Norris,"['Soap', 'Bath Towels', 'Extension Cords']",4,22.53,Credit Card,Miami,Department Store,False,Middle-Aged,Spring,
1000487424,2021-02-09 08:31:00,Tiffany Mason,"['Insect Repellent', 'Ironing Board', 'Yogurt']",6,97.14,Credit Card,New York,Supermarket,False,Homemaker,Fall,BOGO (Buy One Get One)
1000326075,2023-12-25 09:57:31,Michelle Martinez,"['Coffee', 'Razors', 'Iron', 'Insect Repellent', 'Baby Wipes']",7,74.57,Debit Card,Atlanta,Supermarket,False,Middle-Aged,Fall,BOGO (Buy One Get One)
1000778659,2022-05-26 12:36:33,Michael Acosta,"['Trash Cans', 'BBQ Sauce', 'Apple']",2,66.92,Debit Card,New York,Supermarket,True,Student,Summer,
1000661039,2020-12-06 18:51:45,Casey Garcia,"['Cheese', 'Potatoes']",7,72.35,Mobile Payment,Boston,Supermarket,True,Senior Citizen,Summer,
1000684660,2022-02-17 12:23:14,Kimberly Sanford MD,['Banana'],7,20.81,Credit Card,New York,Specialty Store,False,Retiree,Winter,
1000013373,2022-12-09 08:59:17,Justin Williams,"['Trash Bags', 'Razors', 'Diapers', 'Orange', 'Carrots']",8,57.91,Cash,Atlanta,Department Store,True,Senior Citizen,Spring,Discount on Selected Items
1000995315,2021-11-18 08:49:22,Sara Cox,"['Cleaning Rags', 'Potatoes']",6,82.71,Credit Card,Los Angeles,Warehouse Club,False,Homemaker,Spring,
1000259361,2022-04-12 19:44:18,Natalie Peterson,"['Onions', 'Dustpan', 'Onions', 'Olive Oil', 'Plant Fertilizer']",7,89.73,Cash,Dallas,Warehouse Club,False,Senior Citizen,Winter,BOGO (Buy One Get One)
1000737970,2024-04-28 00:18:00,Angela Gill,"['BBQ Sauce', 'Deodorant', 'Cereal']",3,54.65,Credit Card,Miami,Convenience Store,True,Student,Fall,BOGO (Buy One Get One)
1000708091,2023-01-10 02:08:06,Michael Davis,"['Orange', 'Tissues', 'Mayonnaise']",2,67.65,Cash,Los Angeles,Supermarket,True,Middle-Aged,Spring,
1000490877,2021-06-02 03:59:08,Michelle Little,"['Honey', 'Onions', 'Toothbrush']",7,63.45,Mobile Payment,Boston,Supermarket,False,Retiree,Summer,BOGO (Buy One Get One)
1000466439,2021-11-09 18:33:47,Jacob Garcia,['Air Freshener'],5,9.26,Cash,Miami,Supermarket,False,Professional,Spring,Discount on Selected Items
1000944951,2020-12-20 08:23:41,Meghan Fuller,"['Mustard', 'Milk', 'Paper Towels']",7,22.13,Debit Card,Seattle,Pharmacy,False,Middle-Aged,Winter,Discount on Selected Items
1000719756,2021-07-04 15:13:50,John Lane,"['Carrots', 'Beef', 'Light Bulbs', 'Dishware']",10,87.86,Credit Card,Los Angeles,Convenience Store,True,Middle-Aged,Spring,BOGO (Buy One Get One)
1000134216,2021-10-28 02:14:52,Paul Brown,"['Pickles', 'Garden Hose']",1,72.76,Credit Card,New York,Department Store,False,Student,Spring,Discount on Selected Items
1000145154,2022-09-03 08:05:18,David Schwartz,"['Soda', 'Milk', 'Diapers', 'Air Freshener', 'Ironing Board']",9,34.88,Mobile Payment,New York,Warehouse Club,False,Retiree,Fall,BOGO (Buy One Get One)
1000527356,2020-11-21 15:22:31,Alexander Zamora,"['Toothpaste', 'Deodorant']",2,68.87,Credit Card,Atlanta,Convenience Store,True,Young Adult,Winter,Discount on Selected Items
1000652555,2024-02-24 03:29:48,Barbara Ponce,"['Milk', 'Mayonnaise', 'Light Bulbs', 'Beef', 'Peanut Butter']",4,8.46,Mobile Payment,Boston,Convenience Store,True,Student,Fall,Discount on Selected Items
1000792577,2023-07-22 04:15:39,Andrew Gibson,"['Toothpaste', 'Deodorant', 'Hand Sanitizer', 'Spinach', 'Coffee']",7,15.55,Cash,Dallas,Department Store,False,Homemaker,Winter,BOGO (Buy One Get One)
1000965854,2024-03-25 15:05:46,Andre Williams,"['Orange', 'Broom', 'Trash Bags', 'Shower Gel', 'Honey']",5,82.17,Credit Card,Los Angeles,Supermarket,True,Young Adult,Spring,
1000304682,2024-04-12 05:51:19,Alyssa Guzman,"['Cereal Bars', 'Shampoo', 'Cleaning Rags', 'Olive Oil', 'Soda']",3,65.42,Cash,Boston,Pharmacy,False,Retiree,Spring,Discount on Selected Items
1000902072,2021-11-03 13:41:57,James Mooney,"['Honey', 'Mayonnaise', 'Laundry Detergent']",2,13.8,Mobile Payment,Miami,Convenience Store,True,Teenager,Summer,
1000602844,2023-02-28 18:44:53,Janet Williams,['Apple'],1,84.22,Debit Card,Seattle,Supermarket,True,Homemaker,Fall,BOGO (Buy One Get One)
1000813896,2020-10-13 00:13:37,Kimberly Kennedy,['Honey'],4,91.17,Debit Card,New York,Pharmacy,False,Young Adult,Winter,BOGO (Buy One Get One)
1000728235,2022-07-30 03:40:39,Brandy Powell,"['Syrup', 'Vacuum Cleaner', 'Iron', 'Laundry Detergent']",2,25.91,Credit Card,Chicago,Pharmacy,True,Senior Citizen,Summer,
1000630161,2020-08-08 07:34:38,Deborah Warren,"['Toothpaste', 'Toothpaste']",9,41.25,Cash,Atlanta,Pharmacy,False,Teenager,Fall,Discount on Selected Items
1000789555,2023-08-14 05:56:50,Keith Jackson,"['Vacuum Cleaner', 'Pickles', 'Tissues', 'Mayonnaise', 'Lawn Mower']",8,68.06,Credit Card,Houston,Specialty Store,True,Young Adult,Fall,Discount on Selected Items
1000762141,2021-01-05 14:22:15,Brittney Fisher,"['Cleaning Rags', 'Orange', 'Trash Cans', 'Tissues']",9,54.19,Credit Card,Seattle,Pharmacy,False,Retiree,Winter,BOGO (Buy One Get One)
1000602327,2021-05-31 21:17:06,Brittany Griffin,['Soap'],4,64.87,Credit Card,San Francisco,Convenience Store,True,Young Adult,Spring,
1000858787,2023-01-13 00:41:37,Jennifer Morales,"['Syrup', 'Spinach', 'Toothpaste', 'Broom', 'Chicken']",10,36.91,Credit Card,Dallas,Convenience Store,False,Student,Summer,
1000385483,2024-02-20 23:02:29,Robert Gibson,['Shower Gel'],9,56.11,Cash,Boston,Warehouse Club,False,Student,Winter,
1000474811,2023-01-15 10:59:11,Steven Crosby,"['Chicken', 'Toothpaste', 'Feminine Hygiene Products', 'Razors']",6,71.8,Cash,Los Angeles,Specialty Store,False,Senior Citizen,Spring,BOGO (Buy One Get One)
1000550033,2024-02-07 02:17:21,Randall Montgomery,"['Apple', 'Toothpaste', 'Toothpaste', 'Chips', 'Coffee']",9,74.14,Debit Card,Chicago,Pharmacy,True,Senior Citizen,Winter,BOGO (Buy One Get One)
1000573558,2021-06-25 23:51:32,Mary Henry,"['Butter', 'Salmon', 'Cheese', 'Syrup']",3,87.18,Credit Card,Seattle,Supermarket,False,Student,Summer,
1000329038,2021-01-03 13:42:40,Stanley Daniel,"['Vinegar', 'Mayonnaise', 'Potatoes', 'Pickles']",10,48.78,Credit Card,Boston,Supermarket,True,Young Adult,Spring,
1000642788,2024-05-09 08:02:34,Morgan Reynolds,"['Hair Gel', 'Tuna', 'Spinach', 'Tea', 'Honey']",10,28.89,Mobile Payment,Dallas,Supermarket,True,Senior Citizen,Winter,BOGO (Buy One Get One)
1000576649,2021-11-21 07:06:42,Thomas Hernandez,['Olive Oil'],8,21.12,Cash,San Francisco,Department Store,False,Teenager,Winter,Discount on Selected Items
1000578365,2021-08-29 06:10:19,Christine Cruz,"['Mop', 'Diapers', 'Razors', 'Syrup']",9,90.03,Mobile Payment,Dallas,Pharmacy,False,Teenager,Fall,Discount on Selected Items
1000857348,2022-02-12 06:53:20,Jeffrey Pena,"['Chicken', 'Pickles', 'Ironing Board', 'Chips']",1,73.72,Mobile Payment,New York,Warehouse Club,True,Young Adult,Spring,
1000284921,2023-05-01 01:30:07,James Black,"['Cheese', 'Banana']",7,71.48,Mobile Payment,San Francisco,Specialty Store,True,Teenager,Summer,
1000013996,2020-12-30 12:07:12,Jordan Carter,"['Olive Oil', 'Dishware', 'Shampoo']",8,84.42,Credit Card,New York,Specialty Store,True,Student,Winter,Discount on Selected Items
1000501169,2022-04-30 23:29:27,Steven Beck,"['Garden Hose', 'Orange', 'Broom', 'Chips', 'Trash Bags']",4,12.74,Mobile Payment,New York,Warehouse Club,True,Senior Citizen,Summer,Discount on Selected Items
1000018042,2022-09-30 16:33:30,Daniel Myers,['Cereal'],8,43.14,Credit Card,Seattle,Specialty Store,False,Young Adult,Winter,
1000292258,2023-07-07 09:51:16,Natalie Patton,"['Orange', 'Chips', 'Garden Hose', 'Air Freshener']",9,16.21,Mobile Payment,Dallas,Convenience Store,False,Young Adult,Summer,BOGO (Buy One Get One)
1000003918,2022-11-28 16:33:13,Christopher Garcia,"['Spinach', 'Tea', 'Vacuum Cleaner', 'Plant Fertilizer']",3,20.65,Cash,San Francisco,Warehouse Club,False,Middle-Aged,Fall,BOGO (Buy One Get One)
1000014062,2022-09-18 22:28:34,Olivia Wallace,"['Vacuum Cleaner', 'Toothpaste', 'Chicken', 'Mop']",2,39.23,Cash,Chicago,Convenience Store,False,Senior Citizen,Winter,Discount on Selected Items
1000817044,2021-05-02 14:49:40,Brittany Zimmerman,"['Butter', 'Broom', 'Beef']",9,10.98,Mobile Payment,Boston,Specialty Store,True,Teenager,Winter,BOGO (Buy One Get One)
1000809181,2020-01-15 11:38:55,Jennifer Brown,['Vinegar'],2,34.3,Debit Card,Los Angeles,Convenience Store,False,Retiree,Winter,
1000403044,2020-03-22 08:48:11,Jeffrey Edwards,"['Honey', 'Dish Soap']",7,11.81,Mobile Payment,Atlanta,Pharmacy,False,Senior Citizen,Summer,
1000627980,2021-06-04 14:55:42,Kaitlin Mclean,"['Garden Hose', 'Coffee', 'Bath Towels', 'Sponges']",1,11.25,Debit Card,Houston,Specialty Store,True,Student,Spring,
1000384262,2021-03-18 08:42:54,Jennifer Lopez,"['Hair Gel', 'Hand Sanitizer', 'Toothpaste']",7,18.66,Credit Card,Miami,Convenience Store,False,Senior Citizen,Summer,Discount on Selected Items
1000249054,2021-07-21 08:24:29,Dawn Guzman,"['Apple', 'Banana', 'Toothbrush', 'Water', 'Vacuum Cleaner']",5,68.27,Debit Card,Chicago,Department Store,False,Professional,Fall,
1000067298,2021-07-30 03:07:52,Dr. Amanda Cooper,['Garden Hose'],10,95.92,Cash,Miami,Convenience Store,True,Middle-Aged,Winter,Discount on Selected Items
1000339778,2021-01-18 03:58:51,Trevor Jenkins,"['Toothbrush', 'Carrots', 'Deodorant', 'Trash Bags']",9,24.15,Credit Card,Atlanta,Warehouse Club,False,Professional,Winter,Discount on Selected Items
1000853198,2023-01-18 07:38:05,Heather Austin,"['Toothbrush', 'Syrup', 'Diapers', 'Beef']",9,43.11,Cash,Houston,Warehouse Club,False,Student,Winter,Discount on Selected Items
1000171973,2023-11-03 08:16:11,Carol Stewart,"['Razors', 'Plant Fertilizer', 'Pickles']",1,82.35,Mobile Payment,Miami,Supermarket,False,Homemaker,Winter,Discount on Selected Items
1000330756,2024-01-08 21:32:39,Anthony Montgomery,"['Insect Repellent', 'Water', 'Cleaning Rags', 'Hair Gel']",8,22.43,Mobile Payment,Miami,Warehouse Club,False,Middle-Aged,Spring,BOGO (Buy One Get One)
1000313679,2022-02-17 19:40:09,Jeffrey Brown,"['Ice Cream', 'Chicken', 'Dishware', 'Soda', 'Ironing Board']",3,50.48,Credit Card,New York,Department Store,False,Young Adult,Summer,BOGO (Buy One Get One)
1000081095,2023-01-27 14:39:40,Thomas Cruz,"['Yogurt', 'Shrimp']",2,36.35,Cash,Boston,Pharmacy,False,Student,Summer,Discount on Selected Items
1000082748,2022-08-05 02:30:53,Sarah Moore,"['Coffee', 'Extension Cords', 'Water']",10,52.91,Mobile Payment,Chicago,Department Store,True,Young Adult,Spring,
1000139686,2022-03-13 02:05:22,James Perry,"['Orange', 'Spinach', 'Bath Towels']",7,92.49,Debit Card,New York,Pharmacy,True,Student,Fall,BOGO (Buy One Get One)
1000489619,2023-02-07 16:14:22,Matthew Cook,['Pasta'],7,21.03,Mobile Payment,Atlanta,Pharmacy,True,Retiree,Summer,
1000506531,2022-03-09 17:58:12,Jody Smith DDS,['Water'],10,82.2,Mobile Payment,Atlanta,Department Store,False,Student,Spring,Discount on Selected Items
1000358723,2022-02-11 03:11:06,Dr. Robert Santos,['Shaving Cream'],2,84.7,Credit Card,Los Angeles,Convenience Store,True,Middle-Aged,Fall,Discount on Selected Items
1000779454,2021-11-10 08:30:10,Rodney Cordova,['Diapers'],10,9.03,Debit Card,New York,Warehouse Club,False,Retiree,Summer,
1000633777,2022-02-28 03:52:47,Eric Jones,"['Plant Fertilizer', 'Shrimp', 'Shrimp', 'Tissues', 'Deodorant']",10,73.02,Cash,Boston,Convenience Store,False,Retiree,Spring,Discount on Selected Items
1000183513,2021-11-13 03:00:22,Molly Clark,"['Bread', 'Laundry Detergent']",9,99.6,Mobile Payment,New York,Specialty Store,False,Professional,Fall,Discount on Selected Items
1000033224,2020-11-11 01:33:16,Alejandro Sloan,"['Baby Wipes', 'Insect Repellent', 'Cleaning Rags', 'Jam']",9,70.73,Mobile Payment,Dallas,Department Store,False,Senior Citizen,Winter,Discount on Selected Items
1000567095,2022-08-24 04:22:20,Dr. Samantha Ferguson DDS,"['Salmon', 'Cleaning Rags']",1,71.24,Credit Card,Boston,Supermarket,True,Teenager,Winter,BOGO (Buy One Get One)
1000819653,2020-05-06 18:03:00,Ashley Davis,"['Ketchup', 'Cheese']",1,77.53,Debit Card,Chicago,Department Store,False,Student,Fall,Discount on Selected Items
1000653119,2023-09-11 21:53:38,Ian Campbell,['Spinach'],4,87.7,Debit Card,Houston,Convenience Store,True,Student,Winter,Discount on Selected Items
1000182395,2021-04-12 17:00:16,Jacob Cochran,"['Salmon', 'Mayonnaise', 'Eggs']",10,68.06,Cash,Seattle,Specialty Store,False,Middle-Aged,Summer,BOGO (Buy One Get One)
1000052402,2022-12-12 08:29:38,Edward Patterson,['Milk'],10,96.59,Credit Card,Los Angeles,Specialty Store,True,Professional,Winter,BOGO (Buy One Get One)
1000605877,2020-07-20 18:26:49,Sabrina Wilson,['Honey'],2,79.03,Cash,Boston,Convenience Store,False,Retiree,Winter,
1000505602,2022-11-03 13:51:12,Tabitha Jones MD,['Deodorant'],6,20.71,Cash,Houston,Supermarket,True,Student,Fall,Discount on Selected Items
1000127888,2022-09-25 03:59:42,Jerome Ward II,"['Pasta', 'Water', 'Onions']",5,28.35,Credit Card,Miami,Convenience Store,True,Retiree,Fall,
1000084894,2021-10-12 11:48:11,Catherine Garrett,"['Ice Cream', 'Shaving Cream']",3,61.96,Mobile Payment,New York,Supermarket,False,Homemaker,Fall,
1000058835,2020-07-15 19:28:38,Nicole Craig,"['Honey', 'Garden Hose']",4,97.41,Mobile Payment,Boston,Specialty Store,False,Professional,Summer,
1000510616,2022-04-08 07:11:35,Brittany Olson,"['Dishware', 'Broom']",4,25.82,Credit Card,Seattle,Supermarket,False,Teenager,Winter,Discount on Selected Items
1000217160,2022-05-31 12:29:53,Erik Scott,['Canned Soup'],5,89.5,Credit Card,Houston,Specialty Store,False,Student,Fall,
1000751171,2022-10-06 20:05:28,Christine Foster,"['Soda', 'Cleaning Rags', 'Vinegar']",1,7.87,Credit Card,Dallas,Pharmacy,True,Professional,Fall,Discount on Selected Items
1000793421,2020-09-11 22:50:31,Leslie Brooks,"['Plant Fertilizer', 'Deodorant', 'Canned Soup', 'Carrots', 'Milk']",6,70.26,Credit Card,Los Angeles,Department Store,False,Teenager,Winter,
1000742364,2023-12-04 14:24:54,Christine Bradley,"['Laundry Detergent', 'Soap', 'Soda', 'Shaving Cream', 'Rice']",6,58.25,Cash,Houston,Department Store,True,Senior Citizen,Summer,BOGO (Buy One Get One)
1000423383,2022-01-28 14:24:58,Mark Fuller,"['BBQ Sauce', 'Banana', 'Potatoes']",2,43.65,Cash,Atlanta,Department Store,False,Senior Citizen,Summer,Discount on Selected Items
1000408080,2020-06-26 15:03:39,Meagan Parker,"['Hair Gel', 'Bath Towels', 'Hair Gel', 'Spinach', 'Water']",8,74.35,Credit Card,Seattle,Warehouse Club,True,Young Adult,Fall,BOGO (Buy One Get One)
1000151111,2022-05-20 19:53:51,Juan Vazquez,['BBQ Sauce'],8,90.08,Mobile Payment,San Francisco,Supermarket,False,Professional,Summer,Discount on Selected Items
1000337357,2021-12-18 21:08:36,Vanessa Khan,"['Extension Cords', 'Tea', 'Carrots', 'Beef', 'Bath Towels']",6,50.54,Debit Card,Atlanta,Pharmacy,True,Professional,Fall,Discount on Selected Items
1000512476,2022-06-24 00:37:13,Jill Gray,"['Soda', 'Chicken', 'Eggs', 'Mayonnaise', 'Cheese']",2,78.26,Debit Card,San Francisco,Department Store,False,Young Adult,Winter,Discount on Selected Items
1000273907,2023-12-02 20:19:22,Isaac Burke,"['Coffee', 'Insect Repellent']",7,98.38,Credit Card,Chicago,Pharmacy,True,Student,Fall,Discount on Selected Items
1000173546,2023-05-08 11:18:18,Cassandra Taylor,"['Dustpan', 'Banana', 'Yogurt', 'Banana', 'Syrup']",1,15.29,Credit Card,San Francisco,Specialty Store,True,Teenager,Winter,Discount on Selected Items
1000763198,2022-01-26 11:09:01,Keith Wright,"['Dishware', 'Orange', 'Beef', 'Lawn Mower']",4,93.17,Mobile Payment,Los Angeles,Convenience Store,True,Student,Summer,
1000474533,2021-12-29 21:25:06,Olivia Morgan,['Light Bulbs'],3,5.05,Mobile Payment,New York,Convenience Store,True,Retiree,Spring,
1000096436,2021-11-26 18:23:34,Susan Gilbert,"['Light Bulbs', 'Razors', 'Tomatoes', 'Butter']",9,57.09,Debit Card,Los Angeles,Pharmacy,False,Student,Winter,
1000456078,2022-07-14 20:49:43,Denise Torres,"['Air Freshener', 'Extension Cords', 'Shower Gel']",7,15.2,Mobile Payment,Miami,Convenience Store,False,Student,Summer,
1000547703,2024-03-19 10:56:26,Tyler Zimmerman,"['Rice', 'Plant Fertilizer', 'Orange', 'Shampoo']",3,7.84,Credit Card,Los Angeles,Department Store,False,Student,Summer,
1000138801,2021-02-23 14:13:48,Mike Gutierrez,"['Shrimp', 'Soap', 'Potatoes']",9,83.89,Credit Card,Seattle,Warehouse Club,False,Homemaker,Spring,Discount on Selected Items
1000198505,2024-03-30 13:07:23,Andrea Nguyen,"['Mayonnaise', 'Jam', 'Carrots', 'Carrots', 'Cleaning Rags']",8,12.05,Credit Card,Miami,Pharmacy,False,Senior Citizen,Summer,Discount on Selected Items
1000387672,2022-10-15 11:51:08,Cody Peck,"['Chicken', 'Mayonnaise', 'Potatoes', 'Banana', 'Deodorant']",2,88.46,Mobile Payment,Atlanta,Pharmacy,True,Homemaker,Summer,BOGO (Buy One Get One)
1000939605,2020-06-08 20:59:39,Suzanne Maldonado,"['Banana', 'Vinegar']",4,95.27,Credit Card,New York,Convenience Store,False,Middle-Aged,Winter,
1000234036,2024-01-20 08:44:43,Katelyn Carney,"['Vacuum Cleaner', 'Onions', 'Cleaning Spray', 'Razors', 'Pickles']",1,85.02,Credit Card,Seattle,Supermarket,False,Retiree,Summer,Discount on Selected Items
1000785555,2022-07-25 21:26:59,Kristen Reid,"['Baby Wipes', 'Tissues']",10,64.82,Debit Card,Boston,Convenience Store,True,Teenager,Summer,
1000254292,2020-03-08 07:54:50,Michael Russell,"['BBQ Sauce', 'Pickles', 'Power Strips']",8,53.15,Debit Card,Los Angeles,Department Store,True,Retiree,Fall,
1000780364,2024-03-23 09:03:31,Carla Reyes,"['Sponges', 'Tea', 'Salmon', 'Carrots', 'Power Strips']",6,85.99,Cash,San Francisco,Convenience Store,True,Retiree,Fall,Discount on Selected Items
1000363263,2021-02-02 06:01:01,Joy Monroe,"['Ice Cream', 'Hair Gel']",9,33.07,Cash,Houston,Specialty Store,True,Teenager,Fall,
1000136059,2023-06-29 18:24:26,Lauren Vance,"['Jam', 'Insect Repellent', 'Tuna', 'Pickles']",1,6.65,Credit Card,Seattle,Convenience Store,False,Senior Citizen,Fall,
1000051564,2020-03-05 19:48:24,Rachel Pittman,"['Potatoes', 'Spinach']",7,10.21,Debit Card,Chicago,Convenience Store,True,Retiree,Spring,Discount on Selected Items
1000008717,2022-03-11 09:34:04,Justin Walker,"['Bread', 'Salmon', 'Light Bulbs']",6,40.33,Credit Card,Seattle,Warehouse Club,False,Teenager,Spring,Discount on Selected Items
1000835419,2023-03-29 21:04:04,Lindsey Smith,['Orange'],8,7.52,Mobile Payment,San Francisco,Supermarket,False,Teenager,Spring,
1000771749,2023-08-04 11:59:33,Heather Montgomery,['Potatoes'],10,44.17,Credit Card,Chicago,Department Store,True,Young Adult,Summer,
1000778958,2020-11-14 02:12:24,Dwayne Silva,"['Mop', 'Cleaning Rags', 'Insect Repellent', 'Trash Bags']",7,20.92,Credit Card,Los Angeles,Specialty Store,False,Retiree,Spring,Discount on Selected Items
1000864372,2022-04-17 00:52:50,Christina Green,"['Dishware', 'Insect Repellent', 'Butter', 'Pancake Mix']",4,32.49,Cash,Miami,Pharmacy,False,Student,Winter,BOGO (Buy One Get One)
1000086459,2021-10-26 03:59:15,Susan Walker,['Cleaning Spray'],8,20.39,Mobile Payment,Boston,Specialty Store,True,Student,Spring,
1000257326,2021-05-05 20:58:25,Patrick Evans,"['Light Bulbs', 'Tissues', 'Bread']",5,24.47,Credit Card,Los Angeles,Specialty Store,True,Student,Winter,Discount on Selected Items
